Zone Identifier;Source Identifier;Company Code;Posting Date;Financial Period;GCOA Account;Local Account;Cost Center;Cognos Account;Cognos Dimension;Measure Code;Currency;Amount
"MEX";"Budget";"2009";"";"2016M06";"6103015";"60004404";"190N9C03A0";"405000";"ZM04";"BUDGET";"MXN";1200.00000
"MEX";"Budget";"2009";"";"2016M06";"6106002";"60003121";"190N9337C0";"405301";"ZM04";"BUDGET";"MXN";6077.53000
"MEX";"Budget";"2009";"";"2016M06";"6106005";"60003122";"190N9D27A0";"405000";"ZM04";"BUDGET";"MXN";3450.00000
"MEX";"Budget";"2009";"";"2016M06";"6201026";"60003045";"110N9337C0";"405301";"SM00";"BUDGET";"MXN";564.21000
"MEX";"Budget";"2009";"";"2016M06";"6308500";"60003112";"190N9439C0";"405301";"ZM04";"BUDGET";"MXN";14362.57000
"MEX";"Budget";"2009";"";"2016M07";"6025000";"60000217";"190N9D24A0";"405000";"ZM04";"BUDGET";"MXN";7968.92000
"MEX";"Budget";"2009";"";"2016M07";"6025013";"60000220";"190N9D31A0";"405000";"ZM04";"BUDGET";"MXN";24595.45000
"MEX";"Budget";"2009";"";"2016M07";"6101027";"60000219";"190N9D07A0";"405000";"ZM04";"BUDGET";"MXN";41011.44000
"MEX";"Budget";"2009";"";"2016M07";"6103015";"60004404";"190N9101C0";"405301";"ZM04";"BUDGET";"MXN";1300.00000
"MEX";"Budget";"2009";"";"2016M07";"6105019";"60000908";"170N9500F0";"405300";"ZM02";"BUDGET";"MXN";1470.60000
"MEX";"Budget";"2009";"";"2016M07";"6106005";"60003122";"190N9D27A0";"405000";"ZM04";"BUDGET";"MXN";3450.00000
"MEX";"Budget";"2009";"";"2016M07";"6200562";"60001400";"190N9D1640";"405101";"ZM04";"BUDGET";"MXN";100000.00000
"MEX";"Budget";"2009";"";"2016M07";"6303505";"60000004";"190N9D06A0";"405000";"ZM04";"BUDGET";"MXN";428217.55000
"MEX";"Budget";"2009";"";"2016M07";"6308512";"60001035";"190N9H49A0";"405000";"ZM04";"BUDGET";"MXN";1545.72000
"MEX";"Budget";"2009";"";"2016M08";"6025010";"60000218";"190N9D24A0";"405000";"ZM04";"BUDGET";"MXN";40336.53000
"MEX";"Budget";"2009";"";"2016M08";"6101007";"60000215";"190N9D06A0";"405000";"ZM04";"BUDGET";"MXN";260390.52000
"MEX";"Budget";"2009";"";"2016M08";"6101027";"60000219";"190N9D32A0";"405000";"ZM04";"BUDGET";"MXN";1180.58000
"MEX";"Budget";"2009";"";"2016M08";"6103008";"60001014";"190N9D06A0";"405000";"ZM04";"BUDGET";"MXN";115.00000
"MEX";"Budget";"2009";"";"2016M08";"6105017";"60000917";"570415O1F0";"405300";"ZM02";"BUDGET";"MXN";35494.93000
"MEX";"Budget";"2009";"";"2016M08";"6106005";"60003122";"190N9D06A0";"405000";"ZM04";"BUDGET";"MXN";2650.00000
"MEX";"Budget";"2009";"";"2016M08";"6201026";"60003045";"190N9101C0";"405301";"ZM04";"BUDGET";"MXN";308.83000
"MEX";"Budget";"2009";"";"2016M08";"6308500";"60003112";"190N9439C0";"405301";"ZM04";"BUDGET";"MXN";14362.57000
"MEX";"Budget";"2009";"";"2016M09";"6020000";"60000300";"190N9439C0";"405301";"ZM04";"BUDGET";"MXN";7567.00000
"MEX";"Budget";"2009";"";"2016M09";"6025011";"60004204";"190N9C03A0";"405000";"ZM04";"BUDGET";"MXN";82054.57000
"MEX";"Budget";"2009";"";"2016M09";"6101007";"60000215";"190N9D32A0";"405000";"ZM04";"BUDGET";"MXN";21643.99000
"MEX";"Budget";"2014";"";"2016M05";"6103015";"60001013";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";157.12000
"MEX";"Budget";"2014";"";"2016M05";"6303504";"60003143";"190NE101C0";"405301";"ZM04";"BUDGET";"MXN";159844.02000
"MEX";"Budget";"2014";"";"2016M05";"6308512";"60001037";"190NED12A0";"405000";"ZM04";"BUDGET";"MXN";2428.64000
"MEX";"Budget";"2014";"";"2016M06";"6103005";"60001010";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";546.29000
"MEX";"Budget";"2014";"";"2016M06";"6104028";"60004518";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";42805.93000
"MEX";"Budget";"2014";"";"2016M06";"6302001";"60003013";"190NEB02A0";"405000";"ZM04";"BUDGET";"MXN";590011.13000
"MEX";"Budget";"2014";"";"2016M06";"6308511";"60001034";"190NED12A0";"405000";"ZM04";"BUDGET";"MXN";1748.57000
"MEX";"Budget";"2014";"";"2016M07";"6103005";"60001009";"190NED06A0";"405000";"ZM04";"BUDGET";"MXN";749.36000
"MEX";"Budget";"2014";"";"2016M07";"6103015";"60001013";"190NEC04A0";"405000";"ZM04";"BUDGET";"MXN";416.37000
"MEX";"Budget";"2014";"";"2016M07";"6306500";"60000006";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";807095.12000
"MEX";"Budget";"2014";"";"2016M07";"6308512";"60001037";"190NEI50A0";"405000";"ZM04";"BUDGET";"MXN";647.20000
"MEX";"Budget";"2014";"";"2016M08";"6103005";"60001010";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";546.29000
"MEX";"Budget";"2014";"";"2016M08";"6104028";"60004518";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";15494.29000
"MEX";"Budget";"2014";"";"2016M08";"6308501";"60001030";"190NEB02A0";"405000";"ZM04";"BUDGET";"MXN";1083.56000
"MEX";"Budget";"2014";"";"2016M09";"6103002";"60001004";"190NEC04A0";"405000";"ZM04";"BUDGET";"MXN";1963.72000
"MEX";"Budget";"2014";"";"2016M09";"6103005";"60001010";"190NED33A0";"405000";"ZM04";"BUDGET";"MXN";282.86000
"MEX";"Budget";"2014";"";"2016M09";"6300000";"60000000";"190NED11A0";"405000";"ZM04";"BUDGET";"MXN";-247341.94000
"MEX";"Budget";"2014";"";"2016M09";"6308502";"60001033";"190NED12A0";"405000";"ZM04";"BUDGET";"MXN";2188.82000
"MEX";"Budget";"2014";"";"2016M10";"6103003";"60001011";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";3597.19000
"MEX";"Budget";"2014";"";"2016M10";"6103006";"60001007";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";970.95000
"MEX";"Budget";"2014";"";"2016M10";"6300005";"60000007";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";266902.44000
"MEX";"Budget";"2014";"";"2016M10";"6308510";"60001032";"190NEH49A0";"405000";"ZM04";"BUDGET";"MXN";1906.42000
"MEX";"Budget";"2014";"";"2016M11";"6103003";"60001011";"190NED2740";"405101";"ZM04";"BUDGET";"MXN";1320.44000
"MEX";"Budget";"2014";"";"2016M11";"6103008";"60001014";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";226.25000
"MEX";"Budget";"2014";"";"2016M11";"6300500";"60000022";"190NED1640";"405101";"ZM04";"BUDGET";"MXN";109248.28000
"MEX";"Budget";"2014";"";"2016M11";"6308510";"60001032";"190NEI50A0";"405000";"ZM04";"BUDGET";"MXN";1600.70000
"MEX";"Budget";"2014";"";"2016M12";"6103005";"60001009";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";532.82000
"MEX";"Budget";"2014";"";"2016M12";"6103008";"60001014";"190NEB02A0";"405000";"ZM04";"BUDGET";"MXN";426.03000
"MEX";"Budget";"2014";"";"2016M12";"6302001";"60003013";"190NEB02A0";"405000";"ZM04";"BUDGET";"MXN";590011.13000
"MEX";"Budget";"2014";"";"2016M12";"6308511";"60001034";"190NED12A0";"405000";"ZM04";"BUDGET";"MXN";1748.57000
"MEX";"Budget";"2017";"";"2016M04";"6100500";"60003104";"190NH337C0";"405301";"ZM04";"BUDGET";"MXN";15090.07000
"MEX";"Budget";"2017";"";"2016M08";"6100500";"60003104";"190NH337C0";"405301";"ZM04";"BUDGET";"MXN";15090.07000
"MEX";"Budget";"2019";"";"2016M01";"6025010";"60000218";"190N";"405000";"ZM04";"BUDGET";"MXN";1052112.72000
"MEX";"Budget";"2021";"";"2016M01";"6103519";"60005104";"";"403000";"C706";"BUDGET";"MXN";65000.00000
"MEX";"Budget";"2021";"";"2016M02";"6103533";"60005111";"";"403000";"C706";"BUDGET";"MXN";8000.00000
"MEX";"Budget";"2021";"";"2016M03";"6103551";"60005106";"";"403000";"C706";"BUDGET";"MXN";54166.67000
"MEX";"Budget";"2021";"";"2016M04";"6103604";"60005103";"";"403000";"C706";"BUDGET";"MXN";6.00000
"MEX";"Budget";"2021";"";"2016M05";"6104528";"60001200";"";"404000";"C706";"BUDGET";"MXN";12000.00000
"MEX";"Budget";"2021";"";"2016M06";"6104528";"60001200";"";"404000";"C706";"BUDGET";"MXN";12000.00000
"MEX";"Budget";"2021";"";"2016M07";"6104627";"60005007";"";"404000";"C706";"BUDGET";"MXN";170875.00000
"MEX";"Budget";"2021";"";"2016M08";"6104650";"60005014";"";"404000";"C706";"BUDGET";"MXN";20000.00000
"MEX";"Budget";"2021";"";"2016M09";"6300000";"60000001";"Na";"405301";"C706";"BUDGET";"MXN";525388.94000
"MEX";"Budget";"2021";"";"2016M10";"6300005";"60000007";"Na";"405301";"C706";"BUDGET";"MXN";18820.08000
"MEX";"Budget";"2021";"";"2016M11";"6300005";"60000009";"Na";"405301";"C706";"BUDGET";"MXN";12987.12000
"MEX";"Budget";"2021";"";"2016M12";"6300005";"60000010";"Na";"405301";"C706";"BUDGET";"MXN";13376.71000
"MEX";"Budget";"3001";"";"2016M01";"6024004";"60000307";"210C120050";"405102";"SM00";"BUDGET";"MXN";42217.11000
"MEX";"Budget";"3001";"";"2016M01";"6100503";"60003128";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";25796.25000
"MEX";"Budget";"3001";"";"2016M01";"6103006";"60001007";"210C180090";"404001";"SM00";"BUDGET";"MXN";9.00000
"MEX";"Budget";"3001";"";"2016M01";"6104050";"60001021";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";972.00000
"MEX";"Budget";"3001";"";"2016M01";"6105008";"60000920";"270C1500F0";"405300";"ZM02";"BUDGET";"MXN";5079.48000
"MEX";"Budget";"3001";"";"2016M01";"6106501";"60001103";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";4500.00000
"MEX";"Budget";"3001";"";"2016M01";"6201004";"60000508";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";402440.67000
"MEX";"Budget";"3001";"";"2016M01";"6300000";"60000001";"210C170070";"403001";"SM00";"BUDGET";"MXN";100702.40000
"MEX";"Budget";"3001";"";"2016M01";"6302000";"60000013";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";74083.69000
"MEX";"Budget";"3001";"";"2016M01";"6304502";"60000504";"210C120050";"405102";"SM00";"BUDGET";"MXN";4705.74000
"MEX";"Budget";"3001";"";"2016M01";"6309602";"60000002";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";205978.85000
"MEX";"Budget";"3001";"";"2016M02";"6024004";"60000307";"210C120050";"405102";"SM00";"BUDGET";"MXN";77398.03000
"MEX";"Budget";"3001";"";"2016M02";"6100503";"60003128";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";138786.59000
"MEX";"Budget";"3001";"";"2016M02";"6103006";"60001007";"210C180090";"404001";"SM00";"BUDGET";"MXN";13.00000
"MEX";"Budget";"3001";"";"2016M02";"6104050";"60001021";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";1404.00000
"MEX";"Budget";"3001";"";"2016M02";"6104684";"60005021";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";54956.20000
"MEX";"Budget";"3001";"";"2016M02";"6106005";"60003122";"210C180090";"404001";"SM00";"BUDGET";"MXN";31537.75000
"MEX";"Budget";"3001";"";"2016M02";"6200559";"60001600";"220C120050";"405102";"SM01";"BUDGET";"MXN";969.15000
"MEX";"Budget";"3001";"";"2016M02";"6201026";"60003045";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";7560.00000
"MEX";"Budget";"3001";"";"2016M02";"6300500";"60000022";"210C170070";"403001";"SM00";"BUDGET";"MXN";72.33000
"MEX";"Budget";"3001";"";"2016M02";"6304004";"60000080";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";21085.47000
"MEX";"Budget";"3001";"";"2016M02";"6308510";"60001032";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";2340.00000
"MEX";"Budget";"3001";"";"2016M03";"6020000";"60000300";"210C120050";"405102";"SM00";"BUDGET";"MXN";75378.95000
"MEX";"Budget";"3001";"";"2016M03";"6025023";"60000222";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";296.75000
"MEX";"Budget";"3001";"";"2016M03";"6103003";"60001011";"210C180090";"404001";"SM00";"BUDGET";"MXN";3360.00000
"MEX";"Budget";"3001";"";"2016M03";"6104036";"60001015";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";2523.52000
"MEX";"Budget";"3001";"";"2016M03";"6104528";"60001200";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";6722.93000
"MEX";"Budget";"3001";"";"2016M03";"6105521";"60000639";"210C1400C0";"405301";"SM00";"BUDGET";"MXN";9031.75000
"MEX";"Budget";"3001";"";"2016M03";"6200553";"60000801";"210C180090";"404001";"SM00";"BUDGET";"MXN";13200.00000
"MEX";"Budget";"3001";"";"2016M03";"6201015";"60000213";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";12157.35000
"MEX";"Budget";"3001";"";"2016M03";"6300005";"60000007";"210C170070";"403001";"SM00";"BUDGET";"MXN";22201.94000
"MEX";"Budget";"3001";"";"2016M03";"6304004";"60000080";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";21085.47000
"MEX";"Budget";"3001";"";"2016M03";"6308512";"60001036";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";576.00000
"MEX";"Budget";"3001";"";"2016M04";"6022000";"60000807";"210C180090";"404001";"SM00";"BUDGET";"MXN";56678.75000
"MEX";"Budget";"3001";"";"2016M04";"6100005";"60003106";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";6190.66000
"MEX";"Budget";"3001";"";"2016M04";"6103005";"60001010";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";2633.33000
"MEX";"Budget";"3001";"";"2016M04";"6104036";"60001015";"210C180090";"404001";"SM00";"BUDGET";"MXN";272.00000
"MEX";"Budget";"3001";"";"2016M04";"6104538";"60000827";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";247067.14000
"MEX";"Budget";"3001";"";"2016M04";"6105524";"60000633";"210C1600C0";"405301";"SM00";"BUDGET";"MXN";7992.70000
"MEX";"Budget";"3001";"";"2016M04";"6200553";"60000801";"210C180090";"404001";"SM00";"BUDGET";"MXN";2400.00000
"MEX";"Budget";"3001";"";"2016M04";"6201015";"60000213";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";17131.72000
"MEX";"Budget";"3001";"";"2016M04";"6300005";"60000007";"210C170070";"403001";"SM00";"BUDGET";"MXN";22311.45000
"MEX";"Budget";"3001";"";"2016M04";"6304004";"60000080";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";21085.47000
"MEX";"Budget";"3001";"";"2016M04";"6308512";"60001037";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";991.61000
"MEX";"Budget";"3001";"";"2016M05";"6022000";"60000807";"210C180090";"404001";"SM00";"BUDGET";"MXN";79350.25000
"MEX";"Budget";"3001";"";"2016M05";"6100009";"60001101";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";1879.74000
"MEX";"Budget";"3001";"";"2016M05";"6103005";"60001010";"210C180090";"404001";"SM00";"BUDGET";"MXN";40.00000
"MEX";"Budget";"3001";"";"2016M05";"6104036";"60001016";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";46.00000
"MEX";"Budget";"3001";"";"2016M05";"6104538";"60000827";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";8810.80000
"MEX";"Budget";"3001";"";"2016M05";"6105511";"60000632";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";7992.70000
"MEX";"Budget";"3001";"";"2016M05";"6200525";"60000813";"210C120050";"405102";"SM00";"BUDGET";"MXN";14904.51000
"MEX";"Budget";"3001";"";"2016M05";"6201015";"60000213";"210C120050";"405102";"SM00";"BUDGET";"MXN";11000.00000
"MEX";"Budget";"3001";"";"2016M05";"6300005";"60000007";"210C120050";"405102";"SM00";"BUDGET";"MXN";89685.39000
"MEX";"Budget";"3001";"";"2016M05";"6302001";"60003013";"210C170070";"403001";"SM00";"BUDGET";"MXN";189.32000
"MEX";"Budget";"3001";"";"2016M05";"6308500";"60003112";"210C120050";"405102";"SM00";"BUDGET";"MXN";20000.00000
"MEX";"Budget";"2011";"";"2016M11";"6025013";"60000220";"190NBH49A0";"405000";"ZM04";"BUDGET";"MXN";37.39000
"MEX";"Budget";"2011";"";"2016M11";"6101023";"60000216";"190NBD11A0";"405000";"ZM04";"BUDGET";"MXN";9570.58000
"MEX";"Budget";"2011";"";"2016M11";"6103003";"60001011";"190NBC05A0";"405000";"ZM04";"BUDGET";"MXN";5500.00000
"MEX";"Budget";"2011";"";"2016M11";"6106002";"60003121";"190NB439C0";"405301";"ZM04";"BUDGET";"MXN";55714.50000
"MEX";"Budget";"2011";"";"2016M11";"6300500";"60000022";"190NBD06A0";"405000";"ZM04";"BUDGET";"MXN";66019.68000
"MEX";"Budget";"2011";"";"2016M11";"6308511";"60001034";"190NBB02A0";"405000";"ZM04";"BUDGET";"MXN";2159.00000
"MEX";"Budget";"2011";"";"2016M12";"6025000";"60000217";"190NBD24A0";"405000";"ZM04";"BUDGET";"MXN";1313.40000
"MEX";"Budget";"2011";"";"2016M12";"6025013";"60000220";"190NBD24A0";"405000";"ZM04";"BUDGET";"MXN";978.90000
"MEX";"Budget";"2011";"";"2016M12";"6101007";"60000215";"190NBD31A0";"405000";"ZM04";"BUDGET";"MXN";48010.31000
"MEX";"Budget";"2011";"";"2016M12";"6103544";"60005116";"110NB50C60";"403000";"SM00";"BUDGET";"MXN";12000.00000
"MEX";"Budget";"2011";"";"2016M12";"6106501";"60001103";"190NB337C0";"405301";"ZM04";"BUDGET";"MXN";519.23000
"MEX";"Budget";"2011";"";"2016M12";"6305500";"60004407";"190NBC03A0";"405000";"ZM04";"BUDGET";"MXN";53107.92000
"MEX";"Budget";"2013";"";"2016M01";"6025010";"60000218";"190NDD11A0";"405000";"ZM04";"BUDGET";"MXN";620051.37000
"MEX";"Budget";"2013";"";"2016M01";"6101007";"60000215";"190NDC03A0";"405000";"ZM04";"BUDGET";"MXN";18718.19000
"MEX";"Budget";"2013";"";"2016M01";"6101023";"60000216";"190NDD31A0";"405000";"ZM04";"BUDGET";"MXN";343591.10000
"MEX";"Budget";"2013";"";"2016M01";"6105014";"60000919";"170ND500F0";"405300";"ZM02";"BUDGET";"MXN";9795.67000
"MEX";"Budget";"2013";"";"2016M01";"6200555";"60000800";"190ND337C0";"405301";"ZM04";"BUDGET";"MXN";274131.79000
"MEX";"Budget";"2013";"";"2016M02";"6025000";"60000217";"190NDD06A0";"405000";"ZM04";"BUDGET";"MXN";48804.85000
"MEX";"Budget";"2013";"";"2016M02";"6025011";"60004204";"190NDC03A0";"405000";"ZM04";"BUDGET";"MXN";222055.49000
"MEX";"Budget";"2013";"";"2016M02";"6101007";"60000215";"190NDD24A0";"405000";"ZM04";"BUDGET";"MXN";153740.96000
"MEX";"Budget";"2013";"";"2016M02";"6101027";"60000219";"190NDD24A0";"405000";"ZM04";"BUDGET";"MXN";223951.81000
"MEX";"Budget";"2013";"";"2016M02";"6106004";"60003165";"190NDD11A0";"405000";"ZM04";"BUDGET";"MXN";119315.46000
"MEX";"Budget";"2013";"";"2016M02";"6200555";"60000800";"190NDD2740";"405101";"ZM04";"BUDGET";"MXN";19118.50000
"MEX";"Budget";"2013";"";"2016M03";"6024004";"60000307";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";76078.20000
"MEX";"Budget";"2013";"";"2016M03";"6025010";"60000218";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";67501.68000
"MEX";"Budget";"2013";"";"2016M03";"6101007";"60000215";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";148365.61000
"MEX";"Budget";"2013";"";"2016M03";"6101027";"60000219";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";65023.49000
"MEX";"Budget";"2013";"";"2016M03";"6106004";"60003165";"190NDD11A0";"405000";"ZM04";"BUDGET";"MXN";119315.46000
"MEX";"Budget";"2013";"";"2016M03";"6200555";"60000800";"190NDD1640";"405101";"ZM04";"BUDGET";"MXN";-1145.68000
"MEX";"Budget";"2013";"";"2016M04";"6024004";"60000307";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";76962.07000
"MEX";"Budget";"2013";"";"2016M04";"6025010";"60000218";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";56262.67000
"MEX";"Budget";"2013";"";"2016M04";"6101007";"60000215";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";424176.39000
"MEX";"Budget";"2013";"";"2016M04";"6101027";"60000219";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";65023.49000
"MEX";"Budget";"2013";"";"2016M04";"6105511";"60000632";"190ND101C0";"405301";"ZM04";"BUDGET";"MXN";5000.00000
"MEX";"Budget";"2013";"";"2016M04";"6200559";"60001300";"190NDD1640";"405101";"ZM04";"BUDGET";"MXN";16254.85000
"MEX";"Budget";"2013";"";"2016M05";"6024004";"60000307";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";37729.49000
"MEX";"Budget";"2013";"";"2016M05";"6025010";"60000218";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";78914.22000
"MEX";"Budget";"2013";"";"2016M05";"6101007";"60000215";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";146648.18000
"MEX";"Budget";"2013";"";"2016M05";"6101027";"60000219";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";65023.49000
"MEX";"Budget";"2013";"";"2016M05";"6106004";"60003165";"190NDD11A0";"405000";"ZM04";"BUDGET";"MXN";119315.46000
"MEX";"Budget";"2013";"";"2016M05";"6200559";"60002100";"190NDD1640";"405101";"ZM04";"BUDGET";"MXN";135100.94000
"MEX";"Budget";"2013";"";"2016M06";"6025000";"60000217";"190NDD06A0";"405000";"ZM04";"BUDGET";"MXN";48804.85000
"MEX";"Budget";"2013";"";"2016M06";"6025010";"60000218";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";52168.85000
"MEX";"Budget";"2013";"";"2016M06";"6101007";"60000215";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";93421.78000
"MEX";"Budget";"2013";"";"2016M06";"6101027";"60000219";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";65023.49000
"MEX";"Budget";"2013";"";"2016M06";"6105016";"60000918";"170ND500F0";"405300";"ZM02";"BUDGET";"MXN";100603.15000
"MEX";"Budget";"2013";"";"2016M06";"6106010";"60003150";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";25787.60000
"MEX";"Budget";"2013";"";"2016M06";"6305500";"60004407";"190ND439C0";"405301";"ZM04";"BUDGET";"MXN";661058.00000
"MEX";"Budget";"2013";"";"2016M07";"6025010";"60000218";"190NDD11A0";"405000";"ZM04";"BUDGET";"MXN";609540.22000
"MEX";"Budget";"2013";"";"2016M07";"6100500";"60003104";"190NDH49A0";"405000";"ZM04";"BUDGET";"MXN";258647.11000
"MEX";"Budget";"2013";"";"2016M07";"6101023";"60000216";"190NDD24A0";"405000";"ZM04";"BUDGET";"MXN";85123.20000
"MEX";"Budget";"2013";"";"2016M07";"6105007";"60000925";"570415O3F0";"405300";"ZM02";"BUDGET";"MXN";26595.00000
"MEX";"Budget";"2013";"";"2016M07";"6106010";"60003150";"190NDD24A0";"405000";"ZM04";"BUDGET";"MXN";30525.40000
"MEX";"Budget";"2013";"";"2016M07";"6305500";"60004407";"190ND439C0";"405301";"ZM04";"BUDGET";"MXN";661058.00000
"MEX";"Budget";"2013";"";"2016M08";"6025010";"60000218";"190NDD11A0";"405000";"ZM04";"BUDGET";"MXN";617030.62000
"MEX";"Budget";"2013";"";"2016M08";"6100500";"60003104";"190NDH49A0";"405000";"ZM04";"BUDGET";"MXN";261880.74000
"MEX";"Budget";"2013";"";"2016M08";"6101023";"60000216";"190NDD24A0";"405000";"ZM04";"BUDGET";"MXN";85123.20000
"MEX";"Budget";"2013";"";"2016M08";"6105014";"60000919";"170ND500F0";"405300";"ZM02";"BUDGET";"MXN";9795.67000
"MEX";"Budget";"2013";"";"2016M08";"6106010";"60003150";"190NDD33A0";"405000";"ZM04";"BUDGET";"MXN";25491.10000
"MEX";"Budget";"2013";"";"2016M09";"5335003";"41000906";"110CDA6080";"404000";"SM00";"BUDGET";"MXN";-50954.74000
"MEX";"Budget";"2013";"";"2016M09";"6025010";"60000218";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";195806.00000
"MEX";"Budget";"2013";"";"2016M09";"6101007";"60000215";"190NDD06A0";"405000";"ZM04";"BUDGET";"MXN";231364.24000
"MEX";"Budget";"2013";"";"2016M09";"6101023";"60000216";"190NDD33A0";"405000";"ZM04";"BUDGET";"MXN";102281.94000
"MEX";"Budget";"2013";"";"2016M09";"6105014";"60000919";"170ND500F0";"405300";"ZM02";"BUDGET";"MXN";9795.67000
"MEX";"Budget";"2013";"";"2016M09";"6106010";"60003150";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";101960.42000
"MEX";"Budget";"2013";"";"2016M10";"6019515";"60001302";"190NDD1640";"405101";"ZM04";"BUDGET";"MXN";441821.07000
"MEX";"Budget";"2013";"";"2016M10";"6025010";"60000218";"190NDD23A0";"405000";"ZM04";"BUDGET";"MXN";201724.48000
"MEX";"Budget";"2013";"";"2016M10";"6101007";"60000215";"190NDC03A0";"405000";"ZM04";"BUDGET";"MXN";8844.15000
"MEX";"Budget";"2013";"";"2016M10";"6101023";"60000216";"190NDD31A0";"405000";"ZM04";"BUDGET";"MXN";343591.10000
"MEX";"Budget";"2013";"";"2016M10";"6105016";"60000918";"170ND500F0";"405300";"ZM02";"BUDGET";"MXN";100194.78000
"MEX";"Budget";"2013";"";"2016M10";"6106501";"60001103";"190ND938C0";"405301";"ZM04";"BUDGET";"MXN";443.30000
"MEX";"Budget";"2013";"";"2016M11";"6023000";"60000306";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";6113.16000
"MEX";"Budget";"2013";"";"2016M11";"6025010";"60000218";"190NDD33A0";"405000";"ZM04";"BUDGET";"MXN";173789.94000
"MEX";"Budget";"2013";"";"2016M11";"6101007";"60000215";"190NDD12A0";"405000";"ZM04";"BUDGET";"MXN";151648.96000
"MEX";"Budget";"2013";"";"2016M11";"6101027";"60000219";"190NDD12A0";"405000";"ZM04";"BUDGET";"MXN";2460933.59000
"MEX";"Budget";"2013";"";"2016M11";"6105529";"60000630";"190ND101C0";"405301";"ZM04";"BUDGET";"MXN";26358.00000
"MEX";"Budget";"2013";"";"2016M11";"6200555";"60000800";"190ND337C0";"405301";"ZM04";"BUDGET";"MXN";17957.13000
"MEX";"Budget";"2013";"";"2016M12";"6023000";"60000306";"190NDD11A0";"405000";"ZM04";"BUDGET";"MXN";26222.65000
