Zone Identifier;GL Account Code;Cost Center Code;GCOA Account Code;Sub Package Code
"MEX";"60000011";"210CUA0090";"6300005";"273"
"MEX";"60000010";"210CIA0490";"6300005";"273"
"MEX";"60004301";"A806JT01H0";"5370098";"106"
"MEX";"60000036";"210CA323C0";"6300000";"262"
"MEX";"60001004";"750T3C51A0";"6103002";"447"
"MEX";"60001037";"210CSJ0570";"6308512";"278"
"MEX";"60000049";"190N5H49A0";"6300000";"261"
"MEX";"60001004";"210CE305C0";"6103002";"241"
"MEX";"60000504";"750K9M00A0";"6304502";"322"
"MEX";"60003112";"690K2C05A0";"6308500";"278"
"MEX";"60000035";"210CA22830";"6300000";"262"
"MEX";"60000033";"210C2600C0";"6302006";"269"
"MEX";"60000222";"210C4300C0";"6025023";"149"
"MEX";"60001017";"580B1033C0";"6104084";"116"
"MEX";"60000009";"570X1AZ4C0";"6300005";"273"
"MEX";"60000003";"190NE938C0";"6300000";"261"
"MEX";"60004300";"210C6A0080";"6103015";"352"
"MEX";"60001013";"210C5A0290";"6103015";"447"
"MEX";"60000218";"190NBD23A0";"6025010";"147"
"MEX";"60000022";"210CQ305C0";"6300500";"262"
"MEX";"60000217";"210CS307C0";"6025000";"144"
"MEX";"60000025";"A8086D01C0";"6300000";"261"
"MEX";"60001038";"570U13C6C0";"6303503";"270"
"MEX";"60000041";"210C520130";"6300500";"262"
"MEX";"60000023";"210CAA1490";"6900118";"391"
"MEX";"60000302";"660K6K2040";"6102546";"239"
"MEX";"60000022";"210C720150";"6300500";"262"
"MEX";"60000022";"210CA22130";"6300500";"262"
"MEX";"60000035";"210CN20430";"6300000";"261"
"MEX";"60000013";"210CC20430";"6302000";"269"
"MEX";"60000013";"210CC301C0";"6302000";"269"
"MEX";"60000001";"210CS20950";"6300000";"261"
"MEX";"60004300";"580213D2C0";"6103015";"352"
"MEX";"60000025";"210CH20930";"6300000";"261"
"MEX";"60000040";"210CO20930";"6300000";"261"
"MEX";"60000031";"210CKA0690";"6104655";"199"
"MEX";"60001016";"210CU80090";"6104036";"449"
"MEX";"60003167";"210CK303C0";"6106027";"201"
"MEX";"60000003";"210C7313C0";"6300000";"261"
"MEX";"60003150";"210CO315C0";"6106010";"206"
"MEX";"60000034";"210CE20230";"6302006";"269"
"MEX";"60001006";"210CU80090";"6103006";"447"
"MEX";"60001016";"210CPA0090";"6104036";"116"
"MEX";"60000010";"5705M594F0";"6300005";"273"
"MEX";"60000215";"580R14C4C0";"6101007";"142"
"MEX";"60001003";"210CI600C0";"6103002";"447"
"MEX";"60001011";"210CU80090";"6103003";"447"
"MEX";"60003167";"210CI20150";"6106027";"201"
"MEX";"60004307";"210CH20630";;"236"
"MEX";"60000307";"210CG307C0";"6024004";"243"
"MEX";"60000201";"210C9A0890";"6101007";"142"
"MEX";"60000305";"210CM20330";;"238"
"MEX";"60000022";"210CJ20430";"6300500";"262"
"MEX";"60001011";"190N9D06A0";"6103003";"349"
"MEX";"60004412";"210CR300C0";"6303507";"270"
"MEX";"60000003";"210CE300C0";"6300000";"261"
"MEX";"60000028";"210C8100C0";"6309600";"333"
"MEX";"60000040";"210CO20350";"6300000";"261"
"MEX";"60000020";"5705M5H4F0";"6300000";"261"
"MEX";"60000031";"210C5A0590";"6104655";"199"
"MEX";"60000044";"210C9304C0";"6300000";"261"
"MEX";"60000021";"210CG20030";"6300000";"261"
"MEX";"60001014";"210CA311C0";"6103008";"253"
"MEX";"60000031";"210CLA0490";"6104655";"199"
"MEX";"60001034";"210C3400C0";"6308511";"278"
"MEX";"60000212";"210CQ20030";;"435"
"MEX";"60000039";"210CNA0490";"6300000";"261"
"MEX";"60000109";"190N1D1320";;"301"
"MEX";"60001016";"210C3A0490";"6104036";"449"
"MEX";"60000040";"210C420350";"6300000";"261"
"MEX";"60001012";"210C8A0090";"6103015";"241"
"MEX";"60000013";"210C620750";"6302000";"269"
"MEX";"60001015";"660K5C05A0";"6104036";"449"
"MEX";"60000023";"210CSA1590";"6900118";"391"
"MEX";"60000035";"210CM305C0";"6300000";"261"
"MEX";"60001700";"210C820030";"6200559";"210"
"MEX";"60000041";"210C5321C0";"6300500";"262"
"MEX";"60000307";"210CH20950";"6024004";"243"
"MEX";"60001007";"570X14Z0C0";"6103006";"447"
"MEX";"60001013";"210C2600C0";"6103015";"352"
"MEX";"60000001";"210C620150";"6300000";"261"
"MEX";"60000007";"210C820350";"6300005";"273"
"MEX";"60000215";"210C820630";"6101007";"142"
"MEX";"60000202";"210CNA0090";"6101029";"147"
"MEX";"60000233";"210C720950";"6025006";"144"
"MEX";"60000302";"210CFA0590";"6102546";"239"
"MEX";"60000202";"1905GD7140";"6101029";"147"
"MEX";"60001032";"210C820350";"6308510";"452"
"MEX";"60000039";"5705A320C0";"6300000";"261"
"MEX";"60000033";"210C2300C0";"6302006";"269"
"MEX";"60000060";"750T1N03A0";"6300005";"273"
"MEX";"60000039";"210CJ304C0";"6300000";"261"
"MEX";"60001003";"210CM20650";"6103002";"447"
"MEX";"60000031";"210CAA0990";"6104655";"199"
"MEX";"60000080";"750T5600C0";"6304004";"272"
"MEX";"60000001";"210CSA0190";"6300000";"261"
"MEX";"60000023";"590I1DV3C0";"6900118";"335"
"MEX";"60004300";"210CJA0980";"6103015";"447"
"MEX";"60000036";"210CA20750";"6300000";"262"
"MEX";"60001033";"190N7C03A0";"6308502";"452"
"MEX";"60000919";"170ND500F0";"6105014";"226"
"MEX";"60001007";"210C180090";"6103006";"240"
"MEX";"60000238";"210C520330";;"435"
"MEX";"60000045";"580213H9C0";"6303505";"270"
"MEX";"60000001";"210C921450";"6300000";"261"
"MEX";"60001035";"190N9FA2A0";"6308512";"452"
"MEX";"60003013";"570X12V4C0";"6302001";"330"
"MEX";"60001207";"210CBA0580";"6104525";"187"
"MEX";"60000513";"210C8A0290";"6201020";"124"
"MEX";"60004300";"190N9D06A0";"6103015";"447"
"MEX";"60003122";"190N9D31A0";"6106005";"201"
"MEX";"60000034";"210CS21130";"6302006";"269"
"MEX";"60000020";"58021305C0";"6300000";"261"
"MEX";"60001012";"58021309C0";"6103015";"241"
"MEX";"60000208";"210CSA1790";"6104553";"186"
"MEX";"60000009";"210C120430";"6300005";"273"
"MEX";"60001032";"750T3M00A0";"6308510";"452"
"MEX";"60000821";"190N1C04A0";"6304504";"332"
"MEX";"60001011";"210CAA1090";"6103003";"447"
"MEX";"60001003";"210CBJ0570";"6103002";"447"
"MEX";"60001014";"580I19E5C0";"6103008";"253"
"MEX";"60000001";"210CEJ0890";"6300000";"261"
"MEX";"60000042";"210C2310C0";"6300500";"262"
"MEX";"60000021";"210CJ70070";"6300000";"261"
"MEX";"60000040";"660K4C04A0";"6300000";"261"
"MEX";"60001013";"750T1101C0";"6103015";"352"
"MEX";"60004407";"210C220230";"6305500";"279"
"MEX";"60000009";"210C5313C0";"6300005";"273"
"MEX";"60000061";"690K1H49A0";"6300005";"273"
"MEX";"60001013";"210CN300C0";"6103015";"447"
"MEX";"60001037";"580I19E7C0";"6308512";"452"
"MEX";"60000036";"210C6A1090";"6300000";"262"
"MEX";"60000007";"210C5A1390";"6300005";"273"
"MEX";"60001015";"210C120050";"6104036";"116"
"MEX";"60001007";"5705MZK7C0";"6103006";"240"
"MEX";"60001013";"210CF600C0";"6103015";"447"
"MEX";"60000513";"210CQ20550";"6201020";"124"
"MEX";"60000640";"190N3337C0";"6105519";"132"
"MEX";"60000035";"210CF311C0";"6300000";"261"
"MEX";"60000059";"750T4C00A0";"6300005";"273"
"MEX";"60000001";"570X1250C0";"6300000";"261"
"MEX";"60000221";"210CHA0290";"6025008";"145"
"MEX";"60000053";"110N3D1320";"6300000";"261"
"MEX";"60000045";"210CA21230";"6303505";"270"
"MEX";"60000043";"210C120050";"6300000";"261"
"MEX";"60003013";"190NBD24A0";"6302001";"330"
"MEX";"60000007";"210C9A0990";"6300005";"273"
"MEX";"60000036";"210CJ311C0";"6300000";"261"
"MEX";"60000051";"210C880090";"6309607";"335"
"MEX";"60000035";"210CH21250";"6300000";"261"
"MEX";"60001011";"210CC900C0";"6103003";"349"
"MEX";"60001011";"210CKA0090";"6103003";"447"
"MEX";"60001011";"190N1439C0";"6103003";"349"
"MEX";"60001012";"210C5J0570";"6103015";"241"
"MEX";"60001600";"220C220630";"6200559";"210"
"MEX";"60000309";"210CA20450";"6102561";"137"
"MEX";"60001033";"210C4400C0";"6308502";"452"
"MEX";"60000307";"210CGA0390";"6024004";"243"
"MEX";"60004307";"210C921230";;"236"
"MEX";"60000218";"750T2N00A0";"6025010";"147"
"MEX";"60004404";"210C5A2190";"6103015";"447"
"MEX";"60001013";"580C1AF7C0";"6103015";"352"
"MEX";"60000041";"210CJA0790";"6300500";"262"
"MEX";"60000011";"210C9J0570";"6300005";"273"
"MEX";"60000063";"110N3D1320";"6302000";"269"
"MEX";"60000003";"750T1L0040";"6300000";"261"
"MEX";"60000033";"210CA70070";"6302006";"269"
"MEX";"60001021";"190N9I50A0";"6104050";"116"
"MEX";"60000609";"A8093300C0";"6100004";"102"
"MEX";"60000026";"660K4101C0";"6304006";"322"
"MEX";"60000215";"210C720530";"6101007";"142"
"MEX";"60005083";"210C8A0480";"6104553";"186"
"MEX";"60000023";"210C6306C0";"6900118";"391"
"MEX";"60001032";"190N7D31A0";"6308510";"452"
"MEX";"60000049";"210C8A1790";"6300000";"261"
"MEX";"60004519";"210CR20050";"6104050";"449"
"MEX";"60000607";"210C1302C0";"6100000";"101"
"MEX";"60003164";"210CN20350";"6106003";"201"
"MEX";"60000300";"210CLA0380";"6020000";"247"
"MEX";"60001021";"210CAA2990";"6104050";"116"
"MEX";"60000025";"210C321150";"6300000";"261"
"MEX";"60000020";"210CF21230";"6300000";"261"
"MEX";"60000006";"A806JT05H0";"6306500";"277"
"MEX";"60000307";"210CS21350";"6024004";"243"
"MEX";"60000025";"A106JU00C0";"6300000";"261"
"MEX";"60001032";"190N7H49A0";"6308510";"278"
"MEX";"60000307";"210CIA0490";"6024004";"243"
"MEX";"60000023";"210CR70070";"6900118";"335"
"MEX";"60000023";"210C620950";"6900118";"391"
"MEX";"60000007";"190N7D31A0";"6300005";"273"
"MEX";"60004404";"A806JU04C0";"6103015";"352"
"MEX";"60003150";"210C8301C0";"6106010";"206"
"MEX";"60003148";"A106J300C0";"6100007";"200"
"MEX";"60000023";"210C220030";"6900118";"335"
"MEX";"60001010";"570MM379C0";"6103005";"348"
"MEX";"60000048";"5705MFA2C0";"6302006";"269"
"MEX";"60001013";"210CL20150";"6103015";"447"
"MEX";"60000040";"210C620230";"6300000";"261"
"MEX";"60000003";"210CO21750";"6300000";"261"
"MEX";"60000001";"190N1D11A0";"6300000";"261"
"MEX";"60000012";"5705MFA3C0";"6302006";"269"
"MEX";"60001207";"210COA0390";"6104525";"187"
"MEX";"60000002";"210CJA0090";"6309602";"334"
"MEX";"60001033";"5705M5J2C0";"6308502";"452"
"MEX";"60001012";"580213C9C0";"6103015";"447"
"MEX";"60001018";"210C9A0290";"6104035";"449"
"MEX";"60001207";"210CGA0580";"6104525";"187"
"MEX";"60000075";"110N5D1320";"6300000";"261"
"MEX";"60000007";"210C7305C0";"6300005";"273"
"MEX";"60004311";"570CMAJ7C0";"6106019";"204"
"MEX";"60000035";"210C820850";"6300000";"262"
"MEX";"60001017";"210CKA0690";"6104084";"449"
"MEX";"60001207";"210CSA0480";"6104525";"187"
"MEX";"60000042";"210CJJ0050";"6300500";"262"
"MEX";"60000026";"210C820230";"6304006";"332"
"MEX";"60000022";"880OBB01A0";"6300500";"262"
"MEX";"60000308";"210C2A0290";"6201025";"124"
"MEX";"60000040";"210CA21230";"6300000";"261"
"MEX";"60001011";"580C1AF6C0";"6103003";"349"
"MEX";"60000044";"210CQ21450";"6300000";"261"
"MEX";"60003112";"190N5C03A0";"6308500";"278"
"MEX";"60001004";"190NBC05A0";"6103002";"447"
"MEX";"60000504";"190N7439C0";"6304502";"332"
"MEX";"60001600";"220CH20530";"6200559";"210"
"MEX";"60000809";"750T5600C0";"6200514";"106"
"MEX";"60000818";"210C2A0180";"6104538";"186"
"MEX";"60003121";"210C520450";"6106002";"201"
"MEX";"60000237";"210C620730";;"435"
"MEX";"60000002";"210CR20050";"6309602";"334"
"MEX";"60001012";"190NED33A0";"6103015";"241"
"MEX";"60000044";"210CQ21350";"6300000";"261"
"MEX";"60000106";"210CA20030";;"140"
"MEX";"60000023";"210C6312C0";"6900118";"391"
"MEX";"60001009";"570I19E7C0";"6103005";"348"
"MEX";"60001035";"210CR300C0";"6308512";"278"
"MEX";"60000036";"210CNJ0050";"6300000";"262"
"MEX";"60000041";"210C820650";"6300500";"262"
"MEX";"60001033";"210CR80090";"6308502";"278"
"MEX";"60000511";"210C620830";;"919"
"MEX";"60000817";"210C5A0180";"6104510";"187"
"MEX";"60000213";"210CRA0090";"6201015";"124"
"MEX";"60000035";"210CQJ0050";"6300000";"261"
"MEX";"60004404";"210CAA1090";"6103015";"352"
"MEX";"60001031";"210CR20050";"6308501";"452"
"MEX";"60000906";"570415T6F0";"6105006";"402"
"MEX";"60000823";"190N7337C0";"6300005";"273"
"MEX";"60001020";"190N3G46A0";"6104050";"116"
"MEX";"60003164";"210CG20550";"6106003";"201"
"MEX";"60000033";"190N3D2740";"6302006";"269"
"MEX";"60001003";"A806JR05H0";"6103002";"241"
"MEX";"60000021";"210CA21930";"6300000";"261"
"MEX";"60000043";"190N7D06A0";"6300000";"261"
"MEX";"60003013";"210CQA1390";"6302001";"330"
"MEX";"60001009";"580B1071C0";"6103005";"348"
"MEX";"60004519";"210C7100C0";"6104050";"116"
"MEX";"60000300";"210CIA0290";"6020000";"247"
"MEX";"60000057";"190N9D33A0";"6300005";"273"
"MEX";"60000051";"210C621350";"6309607";"335"
"MEX";"60000216";"210C7307C0";"6101023";"305"
"MEX";"60000025";"210CS70070";"6300000";"261"
"MEX";"60004519";"190N3337C0";"6104050";"116"
"MEX";"60000309";"210CP20430";"6102561";"137"
"MEX";"60005115";"A10S972A60";"6103624";"325"
"MEX";"60000013";"210CO317C0";"6302000";"269"
"MEX";"60000041";"210C6305C0";"6300500";"262"
"MEX";"60000023";"210CAA0190";"6900118";"391"
"MEX";"60001019";"210CFA0090";"6104085";"449"
"MEX";"60001010";"210CS70070";"6103005";"447"
"MEX";"60000630";"210CS305C0";"6105529";"132"
"MEX";"60001429";"210C320050";"6200564";"427"
"MEX";"60001700";"210CQ20130";"6200559";"210"
"MEX";"60001012";"570I1984C0";"6103015";"241"
"MEX";"60001032";"210CS20050";"6308510";"278"
"MEX";"60000800";"190N5H49A0";"6200555";"467"
"MEX";"60001014";"580R14H8C0";"6103008";"253"
"MEX";"60000002";"210CN20250";"6309602";"334"
"MEX";"60004300";"880OBH07A0";"6103015";"352"
"MEX";"60000813";"210COA1890";"6200525";"106"
"MEX";"60003041";"580C1AG6C0";"6304500";"322"
"MEX";"60000092";"750KFI00A0";"6300500";"262"
"MEX";"60000009";"190N7H49A0";"6300005";"273"
"MEX";"60001010";"210CQA1690";"6103005";"447"
"MEX";"60000217";"690K2E27A0";"6025000";"144"
"MEX";"60000051";"750KFI00A0";"6309607";"335"
"MEX";"60000023";"210C621850";"6900118";"335"
"MEX";"60000639";"210CO300C0";"6105521";"132"
"MEX";"60000003";"58021309C0";"6300000";"261"
"MEX";"60000036";"210C420230";"6300000";"262"
"MEX";"60000021";"210C8305C0";"6300000";"261"
"MEX";"60000020";"570MM9I5C0";"6300000";"261"
"MEX";"60003104";"210C8100C0";"6100500";"208"
"MEX";"60000001";"570R14C1C0";"6300000";"261"
"MEX";"60001207";"210C3A0180";"6104525";"187"
"MEX";"60000013";"210C7A0290";"6302000";"269"
"MEX";"60001006";"210CMJ0050";"6103006";"447"
"MEX";"60001037";"210CE20050";"6308512";"278"
"MEX";"60000309";"210CI20630";"6102561";"137"
"MEX";"60000007";"210CS322C0";"6300005";"273"
"MEX";"60000046";"5705MFA3C0";"6303505";"270"
"MEX";"60001700";"210CC20730";"6200559";"210"
"MEX";"60000023";"750T5101C0";"6900118";"391"
"MEX";"60000213";"210CI302C0";"6201015";"457"
"MEX";"60001013";"210C9A1490";"6103015";"352"
"MEX";"60000010";"210C521330";"6300005";"273"
"MEX";"60000513";"210CK20250";"6201020";"457"
"MEX";"60001012";"5705A928C0";"6103015";"241"
"MEX";"60001103";"210CN306C0";"6106501";"244"
"MEX";"60004404";"690K2E1340";"6103015";"352"
"MEX";"60004105";"210CFA0080";"6450000";"188"
"MEX";"60001032";"210C720550";"6308510";"278"
"MEX";"60001011";"210CHA0390";"6103003";"447"
"MEX";"60000630";"210CO300C0";"6105529";"132"
"MEX";"60000025";"570I1984C0";"6300000";"261"
"MEX";"60000800";"210C8300C0";"6200555";"106"
"MEX";"60001010";"210C3J09C0";"6103005";"348"
"MEX";"60000300";"210CNA0590";"6020000";"247"
"MEX";"60001030";"190N9D12A0";"6308501";"278"
"MEX";"60003128";"210CE301C0";"6100503";"482"
"MEX";"60000004";"190N3D11A0";"6303505";"270"
"MEX";"60003112";"210CU400C0";"6308500";"278"
"MEX";"60001033";"210CP305C0";"6308502";"452"
"MEX";"60001103";"210CQA1590";"6106501";"244"
"MEX";"60000001";"210C620030";"6300000";"261"
"MEX";"60004300";"210C6A1590";"6103015";"352"
"MEX";"60001033";"210CC20050";"6308502";"278"
"MEX";"60000048";"570I1982C0";"6302006";"269"
"MEX";"60000311";"210C5A0290";"6024000";"456"
"MEX";"60000215";"210CQ20130";"6101007";"142"
"MEX";"60000237";"210C621330";;"435"
"MEX";"60000215";"190N7439C0";"6101007";"142"
"MEX";"60001039";"210CB20430";"6303505";"270"
"MEX";"60000001";"210C6300C0";"6300000";"261"
"MEX";"60000005";"210CD400C0";"6103015";"330"
"MEX";"60000020";"210CQ21730";"6300000";"261"
"MEX";"60000086";"750T3N00A0";"6300000";"261"
"MEX";"60000807";"210C720850";"6022000";"247"
"MEX";"60001105";"190N7337C0";"6005502";"244"
"MEX";"60000513";"5705A312C0";"6201020";"124"
"MEX";"60000504";"210CL20150";"6304502";"332"
"MEX";"60000061";"190N5D11A0";"6300005";"273"
"MEX";"60003013";"210CKA0090";"6302001";"330"
"MEX";"60001019";"210COA0090";"6104085";"449"
"MEX";"60000213";"210COA0690";"6201015";"457"
"MEX";"60001018";"210COJ09C0";"6104035";"116"
"MEX";"60004301";"1909GD2740";"5370098";"106"
"MEX";"60001009";"210CP20050";"6103005";"348"
"MEX";"60001013";"210CO600C0";"6103015";"447"
"MEX";"60003104";"210C5303C0";"6100500";"208"
"MEX";"60000209";"210CIA0180";"6104553";"186"
"MEX";"60001018";"190NE439C0";"6104035";"449"
"MEX";"60000020";"190N5D96C0";"6300000";"261"
"MEX";"60000003";"190N3C04A0";"6300000";"261"
"MEX";"60001004";"190N7101C0";"6103002";"241"
"MEX";"60001011";"210CP20550";"6103003";"349"
"MEX";"60000013";"570M1MA6C0";"6302000";"269"
"MEX";"60000208";"210CEA0590";"6104553";"186"
"MEX";"60000048";"110NBD1320";"6302006";"269"
"MEX";"60000309";"210CQ20430";"6102561";"137"
"MEX";"60000002";"210CHA1090";"6309602";"334"
"MEX";"60000035";"210C8300C0";"6300000";"261"
"MEX";"60001012";"210CSA0590";"6103015";"241"
"MEX";"60000004";"210CH21030";"6303505";"270"
"MEX";"60001011";"190NED23A0";"6103003";"447"
"MEX";"60000201";"190NBD2640";"6101007";"142"
"MEX";"60003121";"390L2M0640";"6106002";"201"
"MEX";"60003013";"390L5101C0";"6302001";"330"
"MEX";"60001031";"580C1AF5C0";"6308501";"452"
"MEX";"60000039";"750K9M00A0";"6300000";"261"
"MEX";"60000817";"210CAA0780";"6104510";"187"
"MEX";"60001200";"210COA0680";"6104528";"187"
"MEX";"60000221";"210CSA0590";"6025008";"145"
"MEX";"60000045";"210C620230";"6303505";"270"
"MEX";"60001036";"5705M396C0";"6308512";"452"
"MEX";"60004311";"690K1101C0";"6106019";"204"
"MEX";"60001007";"210C821750";"6103006";"240"
"MEX";"60000023";"5705MFJ8C0";"6900118";"391"
"MEX";"60000023";"210CQA0590";"6900118";"391"
"MEX";"60003050";"210CUA0090";"6201024";"103"
"MEX";"60001012";"210C7100C0";"6103015";"241"
"MEX";"60000035";"210CQ21550";"6300000";"261"
"MEX";"60000034";"570I1987C0";"6302006";"269"
"MEX";"60000010";"210C720050";"6300005";"273"
"MEX";"60000035";"210C821250";"6300000";"262"
"MEX";"60001012";"210CH20050";"6103015";"447"
"MEX";"60000308";"210C520250";"6201025";"124"
"MEX";"60000001";"210CJ21030";"6300000";"261"
"MEX";"60000023";"690K2H49A0";"6900118";"335"
"MEX";"60000034";"660K4K15A0";"6302006";"269"
"MEX";"60000045";"210C820230";"6303505";"270"
"MEX";"60003121";"210CM20450";"6106002";"201"
"MEX";"60004407";"210CS21850";"6305500";"279"
"MEX";"60001600";"210C620950";"6200559";"210"
"MEX";"60000001";"570M1M77C0";"6300000";"261"
"MEX";"60000021";"210CR70070";"6300000";"261"
"MEX";"60000201";"110NBD2010";"6101007";"142"
"MEX";"60000800";"210CP400C0";"6200555";"106"
"MEX";"60004519";"210C970070";"6104050";"116"
"MEX";"60000049";"210C3A0290";"6300000";"261"
"MEX";"60000042";"210C2306C0";"6300500";"262"
"MEX";"60001007";"190NEG4720";"6103006";"240"
"MEX";"60000051";"210CM300C0";"6309607";"335"
"MEX";"60001033";"190NBD31A0";"6308502";"278"
"MEX";"60000009";"210C522350";"6300005";"273"
"MEX";"60001018";"210COJ0890";"6104035";"449"
"MEX";"60001011";"210C480090";"6103003";"349"
"MEX";"60000234";"210C920530";;"435"
"MEX";"60003200";"A8084D04C0";"6025031";"200"
"MEX";"60000033";"110N5D1320";"6302006";"269"
"MEX";"60000039";"210C620730";"6300000";"261"
"MEX";"60001006";"190N5938C0";"6103006";"240"
"MEX";"41000906";"210CDA0080";"5335003";"195"
"MEX";"60000309";"210CO20650";"6102561";"137"
"MEX";"60004315";"580C1AG6C0";"6300005";"273"
"MEX";"60000041";"210C620250";"6300500";"262"
"MEX";"60000219";"190N9D33A0";"6101027";"306"
"MEX";"60001009";"210CRJ0890";"6103005";"447"
"MEX";"60000633";"210CR600C0";"6105524";"133"
"MEX";"60000044";"210C821250";"6300000";"261"
"MEX";"60000511";"210CO20930";;"428"
"MEX";"60000036";"210C620730";"6300000";"262"
"MEX";"60003046";"690K1439C0";"6304501";"332"
"MEX";"60000213";"210CQA0090";"6201015";"124"
"MEX";"60001032";"210CP305C0";"6308510";"452"
"MEX";"60000213";"210CB20050";"6201015";"124"
"MEX";"60004518";"210C521550";"6104028";"116"
"MEX";"60005083";"210C5A2380";"6104553";"186"
"MEX";"60001014";"440H7IC4E0";"6103008";"253"
"MEX";"60001004";"210CBJ0570";"6103002";"447"
"MEX";"60000093";"660K5K07A0";"6300000";"261"
"MEX";"60000010";"5N0I13B2C0";"6300005";"273"
"MEX";"60000217";"210C4300C0";"6025000";"144"
"MEX";"60001003";"570I19I7C0";"6103002";"241"
"MEX";"60000040";"210CJ21130";"6300000";"261"
"MEX";"60000225";"210CO20650";"6025017";"145"
"MEX";"60001024";"210C580090";"6103002";"276"
"MEX";"60001013";"210CS600C0";"6103015";"352"
"MEX";"60000007";"210C5323C0";"6300005";"273"
"MEX";"60003013";"570IM981C0";"6302001";"330"
"MEX";"60001012";"210CMA0090";"6103015";"241"
"MEX";"60000302";"210CA328C0";"6102546";"239"
"MEX";"60000011";"210CA22230";"6300005";"273"
"MEX";"60000041";"190NED1640";"6300500";"262"
"MEX";"60000004";"190N9101C0";"6303505";"270"
"MEX";"60000905";"570415J3F0";"6105008";"221"
"MEX";"60000035";"210C6304C0";"6300000";"262"
"MEX";"60004301";"210CP70070";"5370098";"474"
"MEX";"60000001";"210C5A0390";"6300000";"261"
"MEX";"60000010";"A106JT06H0";"6300005";"273"
"MEX";"60003156";"210C520230";;"430"
"MEX";"60000307";"210C5A2190";"6024004";"243"
"MEX";"60000011";"210CRJ01C0";"6300005";"273"
"MEX";"60000042";"210CQA0090";"6300500";"262"
"MEX";"60001033";"5705M5L9F0";"6308502";"278"
"MEX";"60000013";"210CJ70070";"6302000";"269"
"MEX";"60000001";"210C6314C0";"6300000";"261"
"MEX";"60000009";"210CO400C0";"6300005";"273"
"MEX";"60000040";"210CIJ0150";"6300000";"261"
"MEX";"60003112";"190N1I50A0";"6308500";"278"
"MEX";"60000002";"210CR20950";"6309602";"334"
"MEX";"60001019";"190N9D23A0";"6104085";"449"
"MEX";"60000217";"210C620450";"6025000";"144"
"MEX";"60001012";"210C9100C0";"6103015";"241"
"MEX";"60001103";"690K2101C0";"6106501";"244"
"MEX";"60001007";"190NE101C0";"6103006";"447"
